GameDate, GameID, Visitor, Home, HomeWin
2019-01-19,0021800681,DAL,IND,False
2019-01-19,0021800682,MIL,ORL,False
2019-01-19,0021800683,BOS,ATL,False
2019-01-19,0021800684,MEM,TOR,False
2019-01-19,0021800685,MIA,CHI,False
2019-01-19,0021800686,LAL,HOU,True
2019-01-19,0021800687,CLE,DEN,True
2019-01-20,0021800688,CHA,IND,False
2019-01-20,0021800689,PHX,MIN,True
2019-01-20,0021800690,LAC,SAS,True
2019-01-21,0021800691,OKC,NYK,False
2019-01-21,0021800692,CHI,CLE,True
2019-01-21,0021800693,DET,WAS,False
2019-01-21,0021800694,DAL,MIL,True
2019-01-21,0021800695,ORL,ATL,False
2019-01-21,0021800696,SAC,BKN,False
2019-01-21,0021800697,NOP,MEM,True
2019-01-21,0021800698,MIA,BOS,False
2019-01-21,0021800699,HOU,PHI,False
2019-01-21,0021800700,POR,UTA,False
2019-01-21,0021800701,GSW,LAL,False
2019-01-22,0021800702,SAC,TOR,True
2019-01-22,0021800703,POR,OKC,True
2019-01-22,0021800704,LAC,DAL,False
2019-01-22,0021800705,MIN,PHX,True
2019-01-23,0021800706,TOR,IND,True
2019-01-23,0021800707,CLE,BOS,True
2019-01-23,0021800708,ORL,BKN,True
2019-01-23,0021800709,LAC,MIA,True
2019-01-23,0021800710,HOU,NYK,False
2019-01-23,0021800711,SAS,PHI,True
2019-01-23,0021800712,ATL,CHI,False
2019-01-23,0021800713,CHA,MEM,False
2019-01-23,0021800714,DET,NOP,False
2019-01-23,0021800715,DEN,UTA,True
2019-01-24,0021800716,GSW,WAS,False
2019-01-24,0021800717,NOP,OKC,True
2019-01-24,0021800718,POR,PHX,False
2019-01-24,0021800719,MIN,LAL,False
2019-01-25,0021800720,WAS,ORL,False
2019-01-25,0021800721,NYK,BKN,False
2019-01-25,0021800722,MIA,CLE,True
2019-01-25,0021800723,LAC,CHI,False
2019-01-25,0021800724,TOR,HOU,True
2019-01-25,0021800725,SAC,MEM,False
2019-01-25,0021800726,DET,DAL,True
2019-01-25,0021800727,CHA,MIL,False
2019-01-25,0021800728,PHX,DEN,False
2019-01-25,0021800729,MIN,UTA,True
2019-01-26,0021800730,SAS,NOP,False
2019-01-26,0021800731,IND,MEM,True
2019-01-26,0021800732,GSW,BOS,False
2019-01-26,0021800733,PHI,DEN,True
2019-01-26,0021800734,ATL,POR,True
2019-01-27,0021800735,CLE,CHI
2019-01-27,0021800736,SAC,LAC
2019-01-27,0021800738,MIL,OKC
2019-01-27,0021800737,ORL,HOU
2019-01-27,0021800739,TOR,DAL
2019-01-27,0021800740,UTA,MIN
2019-01-27,0021800742,WAS,SAS
2019-01-27,0021800741,MIA,NYK
2019-01-27,0021800743,PHX,LAL
2019-01-28,0021800744,NYK,CHA
2019-01-28,0021800745,GSW,IND
2019-01-28,0021800746,BKN,BOS
2019-01-28,0021800747,DEN,MEM
2019-01-28,0021800748,ATL,LAC
2019-01-29,0021800749,WAS,CLE
2019-01-29,0021800750,MIL,DET
2019-01-29,0021800751,OKC,ORL
2019-01-29,0021800752,CHI,BKN
2019-01-29,0021800753,NOP,HOU
2019-01-29,0021800754,PHX,SAS
2019-01-29,0021800755,PHI,LAL
2019-01-30,0021800756,CHA,BOS
2019-01-30,0021800757,CHI,MIA
2019-01-30,0021800758,DAL,NYK
2019-01-30,0021800759,IND,WAS
2019-01-30,0021800760,MEM,MIN
2019-01-30,0021800761,DEN,NOP
2019-01-30,0021800762,ATL,SAC
2019-01-30,0021800763,UTA,POR
2019-01-31,0021800764,DAL,DET
2019-01-31,0021800765,IND,ORL
2019-01-31,0021800766,MIL,TOR
2019-01-31,0021800767,BKN,SAS
2019-01-31,0021800768,PHI,GSW
2019-01-31,0021800769,LAL,LAC
2019-02-01,0021800770,MEM,CHA
2019-02-01,0021800771,BOS,NYK
2019-02-01,0021800772,OKC,MIA
2019-02-01,0021800773,ATL,UTA
2019-02-01,0021800774,HOU,DEN
2019-02-02,0021800775,LAC,DET
2019-02-02,0021800776,CHI,CHA
2019-02-02,0021800777,BKN,ORL
2019-02-02,0021800778,MIL,WAS
2019-02-02,0021800780,DAL,CLE
2019-02-02,0021800781,IND,MIA
2019-02-02,0021800779,NOP,SAS
2019-02-02,0021800782,LAL,GSW
2019-02-02,0021800783,DEN,MIN
2019-02-02,0021800784,ATL,PHX
2019-02-02,0021800786,HOU,UTA
2019-02-02,0021800785,PHI,SAC
2019-02-03,0021800787,MEM,NYK
2019-02-03,0021800788,OKC,BOS
2019-02-03,0021800789,LAC,TOR
2019-02-04,0021800790,DEN,DET
2019-02-04,0021800791,ATL,WAS
2019-02-04,0021800792,MIL,BKN
2019-02-04,0021800793,IND,NOP
2019-02-04,0021800794,HOU,PHX
2019-02-04,0021800795,SAS,SAC
2019-02-05,0021800796,LAC,CHA
2019-02-05,0021800797,BOS,CLE
2019-02-05,0021800798,LAL,IND
2019-02-05,0021800799,DET,NYK
2019-02-05,0021800800,TOR,PHI
2019-02-05,0021800801,MIN,MEM
2019-02-05,0021800802,ORL,OKC
2019-02-05,0021800803,MIA,POR
2019-02-06,0021800804,DEN,BKN
2019-02-06,0021800805,NOP,CHI
2019-02-06,0021800806,WAS,MIL
2019-02-06,0021800807,CHA,DAL
2019-02-06,0021800808,PHX,UTA
2019-02-06,0021800809,HOU,SAC
2019-02-06,0021800810,SAS,GSW
2019-02-07,0021800811,LAC,IND
2019-02-07,0021800812,MIN,ORL
2019-02-07,0021800813,TOR,ATL
2019-02-07,0021800814,LAL,BOS
2019-02-07,0021800815,MEM,OKC
2019-02-07,0021800816,SAS,POR
2019-02-08,0021800817,NYK,DET
2019-02-08,0021800818,DEN,PHI
2019-02-08,0021800819,CLE,WAS
2019-02-08,0021800820,CHI,BKN
2019-02-08,0021800821,MIL,DAL
2019-02-08,0021800822,GSW,PHX
2019-02-08,0021800823,MIN,NOP
2019-02-08,0021800824,MIA,SAC
2019-02-09,0021800825,SAS,UTA
2019-02-09,0021800826,CLE,IND
2019-02-09,0021800827,CHA,ATL
2019-02-09,0021800828,TOR,NYK
2019-02-09,0021800829,LAC,BOS
2019-02-09,0021800830,WAS,CHI
2019-02-09,0021800831,NOP,MEM
2019-02-09,0021800832,OKC,HOU
2019-02-09,0021800833,ORL,MIL
2019-02-10,0021800834,POR,DAL
2019-02-10,0021800835,LAL,PHI
2019-02-10,0021800836,PHX,SAC
2019-02-10,0021800837,ORL,ATL
2019-02-10,0021800838,MIA,GSW
2019-02-11,0021800839,NYK,CLE
2019-02-11,0021800840,WAS,DET
2019-02-11,0021800841,CHA,IND
2019-02-11,0021800842,BKN,TOR
2019-02-11,0021800843,MIL,CHI
2019-02-11,0021800844,DAL,HOU
2019-02-11,0021800845,LAC,MIN
2019-02-11,0021800846,POR,OKC
2019-02-11,0021800847,MIA,DEN
2019-02-12,0021800848,LAL,ATL
2019-02-12,0021800849,BOS,PHI
2019-02-12,0021800850,SAS,MEM
2019-02-12,0021800851,ORL,NOP
2019-02-12,0021800852,UTA,GSW
2019-02-13,0021800853,BKN,CLE
2019-02-13,0021800854,MIL,IND
2019-02-13,0021800855,DET,BOS
2019-02-13,0021800856,PHI,NYK
2019-02-13,0021800857,WAS,TOR
2019-02-13,0021800858,MEM,CHI
2019-02-13,0021800859,MIA,DAL
2019-02-13,0021800860,SAC,DEN
2019-02-13,0021800861,HOU,MIN
2019-02-13,0021800862,GSW,POR
2019-02-13,0021800863,PHX,LAC
2019-02-14,0021800864,CHA,ORL
2019-02-14,0021800865,NYK,ATL
2019-02-14,0021800866,OKC,NOP
2019-02-15,0031800002,WLD,USA
2019-02-17,0031800001,LBN,GNS
2019-02-21,0021800867,PHX,CLE
2019-02-21,0021800868,MIA,PHI
2019-02-21,0021800869,POR,BKN
2019-02-21,0021800870,BOS,MIL
2019-02-21,0021800871,SAC,GSW
2019-02-21,0021800872,HOU,LAL
2019-02-22,0021800873,WAS,CHA
2019-02-22,0021800874,NOP,IND
2019-02-22,0021800875,CHI,ORL
2019-02-22,0021800876,SAS,TOR
2019-02-22,0021800877,DET,ATL
2019-02-22,0021800878,MIN,NYK
2019-02-22,0021800879,LAC,MEM
2019-02-22,0021800880,DEN,DAL
2019-02-22,0021800881,UTA,OKC
2019-02-23,0021800882,POR,PHI
2019-02-23,0021800883,PHX,ATL
2019-02-23,0021800884,BKN,CHA
2019-02-23,0021800885,MEM,CLE
2019-02-23,0021800886,IND,WAS
2019-02-23,0021800887,LAL,NOP
2019-02-23,0021800888,DET,MIA
2019-02-23,0021800889,BOS,CHI
2019-02-23,0021800890,SAC,OKC
2019-02-23,0021800891,MIN,MIL
2019-02-23,0021800892,HOU,GSW
2019-02-23,0021800893,DAL,UTA
2019-02-24,0021800894,ORL,TOR
2019-02-24,0021800895,LAC,DEN
2019-02-24,0021800896,SAS,NYK
2019-02-25,0021800897,GSW,CHA
2019-02-25,0021800898,POR,CLE
2019-02-25,0021800899,IND,DET
2019-02-25,0021800900,SAS,BKN
2019-02-25,0021800901,PHX,MIA
2019-02-25,0021800902,MIL,CHI
2019-02-25,0021800903,ATL,HOU
2019-02-25,0021800904,LAL,MEM
2019-02-25,0021800905,SAC,MIN
2019-02-25,0021800906,PHI,NOP
2019-02-25,0021800907,DAL,LAC
2019-02-26,0021800908,ORL,NYK
2019-02-26,0021800909,BOS,TOR
2019-02-26,0021800910,OKC,DEN
2019-02-27,0021800911,HOU,CHA
2019-02-27,0021800912,MIN,ATL
2019-02-27,0021800913,POR,BOS
2019-02-27,0021800914,WAS,BKN
2019-02-27,0021800915,GSW,MIA
2019-02-27,0021800916,CHI,MEM
2019-02-27,0021800917,DET,SAS
2019-02-27,0021800918,IND,DAL
2019-02-27,0021800919,LAC,UTA
2019-02-27,0021800920,MIL,SAC
2019-02-27,0021800921,NOP,LAL
2019-02-28,0021800922,MIN,IND
2019-02-28,0021800923,GSW,ORL
2019-02-28,0021800924,CLE,NYK
2019-02-28,0021800925,MIA,HOU
2019-02-28,0021800926,UTA,DEN
2019-02-28,0021800927,PHI,OKC
2019-03-01,0021800928,CHI,ATL
2019-03-01,0021800929,CHA,BKN
2019-03-01,0021800930,POR,TOR
2019-03-01,0021800931,WAS,BOS
2019-03-01,0021800932,NOP,PHX
2019-03-01,0021800933,LAC,SAC
2019-03-01,0021800934,MIL,LAL
2019-03-02,0021800935,DET,CLE
2019-03-02,0021800936,ORL,IND
2019-03-02,0021800937,BKN,MIA
2019-03-02,0021800938,GSW,PHI
2019-03-02,0021800939,MEM,DAL
2019-03-02,0021800940,OKC,SAS
2019-03-02,0021800941,NOP,DEN
2019-03-02,0021800942,LAL,PHX
2019-03-02,0021800943,MIL,UTA
2019-03-03,0021800944,POR,CHA
2019-03-03,0021800945,HOU,BOS
2019-03-03,0021800946,ATL,CHI
2019-03-03,0021800947,NYK,LAC
2019-03-03,0021800948,ORL,CLE
2019-03-03,0021800949,TOR,DET
2019-03-03,0021800950,MIN,WAS
2019-03-03,0021800951,MEM,OKC
2019-03-04,0021800952,DAL,BKN
2019-03-04,0021800953,ATL,MIA
2019-03-04,0021800954,DEN,SAS
2019-03-04,0021800955,MIL,PHX
2019-03-04,0021800956,NOP,UTA
2019-03-04,0021800957,NYK,SAC
2019-03-04,0021800958,LAC,LAL
2019-03-05,0021800959,CHI,IND
2019-03-05,0021800960,ORL,PHI
2019-03-05,0021800961,HOU,TOR
2019-03-05,0021800962,POR,MEM
2019-03-05,0021800963,OKC,MIN
2019-03-05,0021800964,BOS,GSW
2019-03-06,0021800965,MIA,CHA
2019-03-06,0021800966,MIN,DET
2019-03-06,0021800967,DAL,WAS
2019-03-06,0021800968,SAS,ATL
2019-03-06,0021800969,CLE,BKN
2019-03-06,0021800970,PHI,CHI
2019-03-06,0021800971,UTA,NOP
2019-03-06,0021800972,NYK,PHX
2019-03-06,0021800973,BOS,SAC
2019-03-06,0021800974,DEN,LAL
2019-03-07,0021800975,IND,MIL
2019-03-07,0021800976,OKC,POR
2019-03-08,0021800977,WAS,CHA
2019-03-08,0021800978,DAL,ORL
2019-03-08,0021800979,CLE,MIA
2019-03-08,0021800980,DET,CHI
2019-03-08,0021800981,PHI,HOU
2019-03-08,0021800982,UTA,MEM
2019-03-08,0021800983,TOR,NOP
2019-03-08,0021800984,DEN,GSW
2019-03-08,0021800985,OKC,LAC
2019-03-09,0021800986,SAC,NYK
2019-03-09,0021800987,BKN,ATL
2019-03-09,0021800988,WAS,MIN
2019-03-09,0021800989,BOS,LAL
2019-03-09,0021800990,CHA,MIL
2019-03-09,0021800991,PHX,POR
2019-03-10,0021800992,CHI,DET
2019-03-10,0021800993,TOR,MIA
2019-03-10,0021800994,IND,PHI
2019-03-10,0021800995,NOP,ATL
2019-03-10,0021800996,ORL,MEM
2019-03-10,0021800997,HOU,DAL
2019-03-10,0021800998,NYK,MIN
2019-03-10,0021800999,MIL,SAS
2019-03-10,0021801000,PHX,GSW
2019-03-11,0021801001,TOR,CLE
2019-03-11,0021801002,SAC,WAS
2019-03-11,0021801003,DET,BKN
2019-03-11,0021801004,CHA,HOU
2019-03-11,0021801005,OKC,UTA
2019-03-11,0021801006,BOS,LAC
2019-03-12,0021801007,NYK,IND
2019-03-12,0021801008,CLE,PHI
2019-03-12,0021801009,LAL,CHI
2019-03-12,0021801010,MIL,NOP
2019-03-12,0021801011,SAS,DAL
2019-03-12,0021801012,MIN,DEN
2019-03-12,0021801013,POR,LAC
2019-03-13,0021801014,DET,MIA
2019-03-13,0021801015,ORL,WAS
2019-03-13,0021801016,MEM,ATL
2019-03-13,0021801017,BKN,OKC
2019-03-13,0021801018,GSW,HOU
2019-03-13,0021801019,UTA,PHX
2019-03-14,0021801020,OKC,IND
2019-03-14,0021801021,CLE,ORL
2019-03-14,0021801022,SAC,BOS
2019-03-14,0021801023,LAL,TOR
2019-03-14,0021801024,MIN,UTA
2019-03-14,0021801025,DAL,DEN
2019-03-15,0021801026,LAL,DET
2019-03-15,0021801027,SAC,PHI
2019-03-15,0021801028,CHA,WAS
2019-03-15,0021801029,MIL,MIA
2019-03-15,0021801030,PHX,HOU
2019-03-15,0021801031,POR,NOP
2019-03-15,0021801032,NYK,SAS
2019-03-15,0021801033,CHI,LAC
2019-03-16,0021801034,ATL,BOS
2019-03-16,0021801035,MEM,WAS
2019-03-16,0021801036,PHX,NOP
2019-03-16,0021801037,CLE,DAL
2019-03-16,0021801038,GSW,OKC
2019-03-16,0021801039,POR,SAS
2019-03-16,0021801040,IND,DEN
2019-03-16,0021801041,BKN,UTA
2019-03-17,0021801042,LAL,NYK
2019-03-17,0021801045,CHA,MIA
2019-03-17,0021801043,PHI,MIL
2019-03-17,0021801044,TOR,DET
2019-03-17,0021801046,ATL,ORL
2019-03-17,0021801047,CHI,SAC
2019-03-17,0021801048,MIN,HOU
2019-03-17,0021801049,BKN,LAC
2019-03-18,0021801050,DET,CLE
2019-03-18,0021801051,UTA,WAS
2019-03-18,0021801052,DEN,BOS
2019-03-18,0021801053,NYK,TOR
2019-03-18,0021801054,MIA,OKC
2019-03-18,0021801055,GSW,SAS
2019-03-18,0021801056,NOP,DAL
2019-03-18,0021801057,CHI,PHX
2019-03-18,0021801058,IND,POR
2019-03-19,0021801059,PHI,CHA
2019-03-19,0021801060,HOU,ATL
2019-03-19,0021801061,LAL,MIL
2019-03-19,0021801062,GSW,MIN
2019-03-19,0021801063,BKN,SAC
2019-03-19,0021801064,IND,LAC
2019-03-20,0021801065,MIL,CLE
2019-03-20,0021801066,NOP,ORL
2019-03-20,0021801067,BOS,PHI
2019-03-20,0021801068,UTA,NYK
2019-03-20,0021801069,WAS,CHI
2019-03-20,0021801070,HOU,MEM
2019-03-20,0021801071,MIA,SAS
2019-03-20,0021801072,TOR,OKC
2019-03-20,0021801073,DAL,POR
2019-03-21,0021801074,MIN,CHA
2019-03-21,0021801075,DEN,WAS
2019-03-21,0021801076,UTA,ATL
2019-03-21,0021801077,DET,PHX
2019-03-21,0021801078,DAL,SAC
2019-03-21,0021801079,IND,GSW
2019-03-22,0021801080,MEM,ORL
2019-03-22,0021801081,LAC,CLE
2019-03-22,0021801082,DEN,NYK
2019-03-22,0021801083,OKC,TOR
2019-03-22,0021801084,SAS,HOU
2019-03-22,0021801085,MIA,MIL
2019-03-22,0021801086,BKN,LAL
2019-03-23,0021801087,BOS,CHA
2019-03-23,0021801089,MIA,WAS
2019-03-23,0021801088,PHI,ATL
2019-03-23,0021801090,UTA,CHI
2019-03-23,0021801091,MIN,MEM
2019-03-23,0021801092,DAL,GSW
2019-03-23,0021801093,DET,POR
2019-03-23,0021801094,PHX,SAC
2019-03-24,0021801095,LAC,NYK
2019-03-24,0021801096,CLE,MIL
2019-03-24,0021801097,DEN,IND
2019-03-24,0021801098,CHA,TOR
2019-03-24,0021801099,HOU,NOP
2019-03-24,0021801100,SAS,BOS
2019-03-24,0021801101,DET,GSW
2019-03-24,0021801102,SAC,LAL
2019-03-25,0021801103,PHI,ORL
2019-03-25,0021801104,OKC,MEM
2019-03-25,0021801105,PHX,UTA
2019-03-25,0021801106,BKN,POR
2019-03-26,0021801107,SAS,CHA
2019-03-26,0021801108,BOS,CLE
2019-03-26,0021801109,ORL,MIA
2019-03-26,0021801110,CHI,TOR
2019-03-26,0021801111,HOU,MIL
2019-03-26,0021801112,LAC,MIN
2019-03-26,0021801113,ATL,NOP
2019-03-26,0021801114,SAC,DAL
2019-03-26,0021801115,DET,DEN
2019-03-26,0021801116,WAS,LAL
2019-03-27,0021801117,POR,CHI
2019-03-27,0021801118,GSW,MEM
2019-03-27,0021801119,IND,OKC
2019-03-27,0021801120,WAS,PHX
2019-03-27,0021801121,LAL,UTA
2019-03-28,0021801122,ORL,DET
2019-03-28,0021801123,BKN,PHI
2019-03-28,0021801124,DAL,MIA
2019-03-28,0021801125,TOR,NYK
2019-03-28,0021801126,DEN,HOU
2019-03-28,0021801127,LAC,MIL
2019-03-28,0021801128,SAC,NOP
2019-03-28,0021801129,CLE,SAS
2019-03-29,0021801130,IND,BOS
2019-03-29,0021801131,POR,ATL
2019-03-29,0021801132,GSW,MIN
2019-03-29,0021801133,DEN,OKC
2019-03-29,0021801134,WAS,UTA
2019-03-29,0021801135,CHA,LAL
2019-03-30,0021801136,CLE,LAC
2019-03-30,0021801137,BOS,BKN
2019-03-30,0021801138,SAC,HOU
2019-03-30,0021801139,POR,DET
2019-03-30,0021801140,ORL,IND
2019-03-30,0021801141,MIA,NYK
2019-03-30,0021801142,TOR,CHI
2019-03-30,0021801143,PHI,MIN
2019-03-30,0021801144,MEM,PHX
2019-03-31,0021801145,MIL,ATL
2019-03-31,0021801146,DAL,OKC
2019-03-31,0021801147,LAL,NOP
2019-03-31,0021801149,SAC,SAS
2019-03-31,0021801148,WAS,DEN
2019-03-31,0021801150,CHA,GSW
2019-03-31,0021801151,MEM,LAC
2019-04-01,0021801152,DET,IND
2019-04-01,0021801153,MIA,BOS
2019-04-01,0021801154,MIL,BKN
2019-04-01,0021801155,CHI,NYK
2019-04-01,0021801156,ORL,TOR
2019-04-01,0021801157,POR,MIN
2019-04-01,0021801158,PHI,DAL
2019-04-01,0021801159,CHA,UTA
2019-04-01,0021801160,CLE,PHX
2019-04-02,0021801161,LAL,OKC
2019-04-02,0021801162,ATL,SAS
2019-04-02,0021801163,HOU,SAC
2019-04-02,0021801164,DEN,GSW
2019-04-03,0021801165,IND,DET
2019-04-03,0021801166,NYK,ORL
2019-04-03,0021801167,CHI,WAS
2019-04-03,0021801168,PHI,ATL
2019-04-03,0021801169,TOR,BKN
2019-04-03,0021801170,BOS,MIA
2019-04-03,0021801171,CHA,NOP
2019-04-03,0021801172,MIN,DAL
2019-04-03,0021801173,SAS,DEN
2019-04-03,0021801174,UTA,PHX
2019-04-03,0021801175,MEM,POR
2019-04-03,0021801176,HOU,LAC
2019-04-04,0021801177,MIL,PHI
2019-04-04,0021801178,CLE,SAC
2019-04-04,0021801179,GSW,LAL
2019-04-05,0021801180,TOR,CHA
2019-04-05,0021801181,ATL,ORL
2019-04-05,0021801182,SAS,WAS
2019-04-05,0021801183,BOS,IND
2019-04-05,0021801184,NYK,HOU
2019-04-05,0021801185,MIA,MIN
2019-04-05,0021801186,DET,OKC
2019-04-05,0021801187,MEM,DAL
2019-04-05,0021801188,SAC,UTA
2019-04-05,0021801189,NOP,PHX
2019-04-05,0021801190,POR,DEN
2019-04-05,0021801191,CLE,GSW
2019-04-05,0021801192,LAL,LAC
2019-04-06,0021801193,BKN,MIL
2019-04-06,0021801194,PHI,CHI
2019-04-07,0021801195,MIA,TOR
2019-04-07,0021801196,SAS,CLE
2019-04-07,0021801197,OKC,MIN
2019-04-07,0021801198,CHA,DET
2019-04-07,0021801199,BKN,IND
2019-04-07,0021801201,DAL,MEM
2019-04-07,0021801200,PHX,HOU
2019-04-07,0021801202,ATL,MIL
2019-04-07,0021801203,ORL,BOS
2019-04-07,0021801204,WAS,NYK
2019-04-07,0021801205,LAC,GSW
2019-04-07,0021801206,DEN,POR
2019-04-07,0021801207,NOP,SAC
2019-04-07,0021801208,UTA,LAL
2019-04-09,0021801209,CHA,CLE
2019-04-09,0021801210,MEM,DET
2019-04-09,0021801211,BOS,WAS
2019-04-09,0021801212,PHI,MIA
2019-04-09,0021801213,NYK,CHI
2019-04-09,0021801214,TOR,MIN
2019-04-09,0021801215,GSW,NOP
2019-04-09,0021801216,PHX,DAL
2019-04-09,0021801217,DEN,UTA
2019-04-09,0021801218,HOU,OKC
2019-04-09,0021801219,POR,LAL
2019-04-10,0021801220,IND,ATL
2019-04-10,0021801221,MIA,BKN
2019-04-10,0021801222,ORL,CHA
2019-04-10,0021801223,DET,NYK
2019-04-10,0021801224,CHI,PHI
2019-04-10,0021801225,GSW,MEM
2019-04-10,0021801226,OKC,MIL
2019-04-10,0021801227,DAL,SAS
2019-04-10,0021801228,MIN,DEN
2019-04-10,0021801229,UTA,LAC
2019-04-10,0021801230,SAC,POR
